N,P,K,Soil_pH,Temperature,Humidity,Rainfall,Crop_Type,Season_Kharif,Season_Rabi,Season_Zaid,Soil_Texture_Clay,Soil_Texture_Loamy,Soil_Texture_Sandy,Soil_Texture_Silt,Region_Central,Region_East,Region_North,Region_South,Region_West,Soil_Type_Alluvial Soil,Soil_Type_Black Soil,Soil_Type_Black Soil ,Soil_Type_Desert Soil,Soil_Type_Red Soil
42,42,88,7.6,27.11,48.16,975.7,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
94,49,94,6.53,19.69,62.84,769.79,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
137,52,134,6.64,26.99,74.16,713.57,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
114,15,36,6.83,15.57,46.55,1397.37,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
98,57,113,7.34,39.5,35.79,1602.24,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
153,79,34,5.91,37.6,45.62,502.92,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
106,76,35,5.23,32.57,78.92,1591.36,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
42,41,20,8.09,34.09,52.15,1000.21,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
86,34,29,7.79,13.74,82.46,1838.24,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
57,55,89,5.62,37.03,88.97,2775.65,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
170,88,69,5.07,10.92,77.66,717.8,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
143,83,26,7.26,35.83,38.84,1965.04,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
55,21,100,5.69,23.79,33.96,2293.44,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
67,44,148,5.37,38.74,66.18,2423.04,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
107,66,106,5.97,16.16,87.12,1233.38,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
104,92,94,7.82,23.66,66.91,551.14,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
85,35,130,5.19,37.95,70.88,794.93,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
145,53,149,7.06,25.1,48.63,605.5,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
136,24,72,7.78,39.06,59.79,1570.21,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
131,62,47,7.96,24.14,44.15,1425.92,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
121,63,44,5.59,28.79,74.24,752.57,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
160,55,49,4.96,27.21,66.64,648.15,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
109,52,117,6.83,11.9,76.17,1753.74,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
32,18,136,5.96,22.03,53.67,1484.2,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
164,31,112,7.41,38.33,45.94,1238.63,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
101,34,119,6.67,20.34,67.1,2552.71,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
74,56,86,5.85,17.85,78.8,802.06,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
44,35,104,8.07,25.52,44.78,2216.2,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
34,61,120,5.49,22.18,67.62,1544.25,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
81,84,118,7.19,24.27,50.68,1630.33,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
54,38,44,5.72,20.72,54.97,1481.93,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
50,74,29,5.72,24.53,50.81,1471.14,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
66,62,119,8.04,15.79,68.51,1145.74,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
127,23,82,7.85,25.19,63.26,611.38,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
153,29,148,6.21,10.31,42.2,1945.22,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
143,16,105,6.9,12.92,68.08,1006.84,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
90,79,54,5.59,18.51,85.47,2634.06,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
142,64,97,6.22,13.05,74.46,1477.08,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
62,52,105,7.46,39.29,52.92,2684.6,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
85,76,113,6.45,15.36,36.79,1456.85,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
108,42,61,7.77,26.39,57.45,1502.8,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
116,87,42,7.41,25.24,37.28,1633.09,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
121,24,113,5.77,22.28,55.71,1858.94,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
40,28,60,6.14,11.85,49.68,2680.01,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
178,53,106,5.01,14.99,59.49,1072.85,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
67,37,87,8.1,14.83,70.67,2443.6,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
174,60,148,5.3,23.48,42.01,2080.08,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
170,71,97,6.91,24.15,38.97,2582.32,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
109,32,54,6.47,24.73,61.67,2691.62,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
177,50,92,5.92,22.32,70.75,1139.5,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
144,23,144,6.68,38.41,58.49,2526.47,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
157,76,73,5.51,18.21,85.28,1071.09,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
105,54,120,5.47,11.54,31.24,1846.35,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
91,36,89,5.6,33.85,34.18,2258.05,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
111,99,125,4.82,35.71,84.08,1708.91,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
45,91,28,5.29,13.16,77.29,2295.01,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
38,45,85,7.37,29.74,56.78,2056.79,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
138,48,112,6.96,12.77,33.37,1687.06,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
44,25,128,7.91,26.36,35.84,2625.01,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
154,42,133,6.36,12.92,54.99,1396.54,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
140,66,131,7.23,11.63,83.93,1382.97,3,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
126,16,143,5.73,24.17,84.25,1389.91,3,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
174,38,39,6.84,31.02,56.99,910.91,3,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
58,69,86,7.0,39.97,54.72,2295.45,3,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
142,17,78,5.29,32.4,77.39,869.18,3,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
64,51,20,5.07,10.06,88.16,2644.75,3,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
86,25,138,8.02,34.47,80.83,655.24,3,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
68,17,112,6.77,10.9,80.08,2425.67,3,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
170,94,87,5.97,22.81,81.49,1053.2,3,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
110,99,55,5.54,30.91,34.9,1848.28,3,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
73,41,42,4.94,27.62,30.43,1115.09,3,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
164,95,94,6.55,36.42,89.53,809.07,3,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
117,79,91,6.95,17.99,48.9,1306.48,3,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
59,46,131,6.39,19.43,44.59,1477.43,3,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
97,45,30,6.47,36.8,73.95,445.18,3,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
97,26,131,7.23,19.54,85.82,1887.12,3,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
62,39,90,5.69,19.53,65.61,1548.5,3,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
30,68,40,6.85,15.76,49.41,1724.47,3,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
161,56,121,5.18,38.79,63.82,1280.79,3,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
102,95,112,5.77,28.55,63.32,941.3,3,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
147,59,136,7.85,32.84,30.23,2218.41,3,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
168,89,89,6.12,14.21,88.31,1433.74,3,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
159,15,148,7.33,27.41,34.67,2181.94,3,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
127,22,56,7.01,10.17,32.05,953.08,3,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
108,56,37,8.19,19.26,32.35,1172.23,3,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
85,77,102,6.14,21.69,72.85,1448.55,3,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
122,66,63,8.03,13.51,48.36,523.44,3,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
60,29,111,4.91,10.54,69.87,868.39,3,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
118,52,86,5.11,28.36,65.93,1053.89,3,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
85,67,31,5.61,15.83,34.77,1931.74,3,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
155,25,137,8.02,20.57,67.88,970.74,3,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
161,95,99,6.32,39.37,39.4,2481.88,3,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
144,94,70,8.1,21.32,74.35,505.5,3,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
63,65,81,7.42,12.41,84.33,628.09,3,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
167,62,26,7.42,26.84,37.37,1689.66,3,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
125,96,77,5.3,29.02,55.99,737.8,3,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
137,90,149,5.09,11.33,34.4,721.98,3,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
142,76,70,7.14,13.24,73.18,1007.64,3,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
50,31,68,7.82,21.57,49.52,372.12,3,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
120,29,121,4.91,28.07,80.67,1749.71,3,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
100,45,38,6.4,22.28,69.57,1126.85,3,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
83,67,65,7.71,24.05,72.91,1079.94,3,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
143,23,107,7.84,31.98,41.72,757.05,3,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
151,89,35,5.71,19.47,81.22,748.34,3,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
130,74,20,7.2,38.09,56.8,2160.21,3,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
133,66,87,6.8,30.48,37.7,2612.48,3,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
51,57,130,8.2,21.65,58.15,699.2,3,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
135,66,24,5.48,35.75,73.81,2286.84,3,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
168,46,83,7.08,31.73,49.29,1306.61,3,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
84,16,31,6.43,31.25,75.65,1715.69,3,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
143,52,118,5.98,20.29,51.54,346.04,3,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
98,90,107,7.08,29.67,58.53,675.08,3,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
56,21,26,5.91,15.71,65.99,1307.09,3,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
149,40,67,6.03,23.42,77.79,934.1,3,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
151,24,25,5.19,34.03,41.04,857.66,3,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
66,42,82,7.72,26.1,41.24,1958.32,3,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
118,87,146,5.71,25.05,75.57,2263.91,3,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
160,88,52,5.57,13.62,37.93,2104.65,3,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
156,89,53,4.99,12.82,89.57,1265.41,3,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
161,15,56,7.23,29.32,30.76,1450.69,3,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
116,70,56,7.58,20.65,80.71,2770.75,3,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
153,59,32,5.36,16.44,60.02,672.68,3,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
46,66,135,7.26,25.96,78.37,1920.48,3,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
169,71,100,7.05,19.27,88.57,1884.45,3,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
82,74,133,6.71,31.21,68.57,2768.62,3,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
49,99,68,5.66,32.23,50.81,1249.5,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
113,69,98,7.34,25.93,38.26,1189.63,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
97,16,136,6.65,32.22,42.41,873.26,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
174,22,47,6.35,36.65,69.15,2215.45,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
146,32,105,6.87,15.83,41.38,887.12,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
31,64,145,7.72,22.74,61.48,1604.15,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
105,86,135,5.25,29.31,42.73,886.48,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
76,41,114,6.42,19.35,64.93,2423.43,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
146,16,110,6.34,31.28,83.56,2381.21,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
136,16,90,6.13,15.78,66.68,986.9,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
73,23,103,6.05,38.6,77.47,634.27,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
174,28,102,6.05,17.73,51.85,2099.06,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
144,32,59,7.86,34.65,45.02,1124.43,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
74,90,29,8.15,37.13,86.9,1894.57,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
54,29,56,7.94,13.46,78.58,466.6,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
132,37,20,6.54,19.24,83.47,2532.3,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
73,26,38,5.52,38.04,86.29,2561.28,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
169,82,64,6.17,29.94,41.68,1863.41,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
45,73,28,6.66,39.0,63.71,905.23,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
63,65,80,6.55,33.98,54.69,2093.12,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
83,82,62,7.71,33.7,54.75,1148.49,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
135,35,56,6.95,21.81,59.7,792.65,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
133,28,119,4.81,28.46,52.43,1401.99,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
55,44,108,5.84,27.84,39.05,526.65,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
140,32,134,8.19,20.2,50.23,1184.58,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
36,39,28,5.23,32.08,30.12,642.17,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
122,71,143,7.57,25.41,74.79,1312.71,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
47,22,31,6.7,23.53,48.64,1694.41,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
163,86,55,8.13,31.83,58.5,1783.55,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
176,31,87,6.62,13.39,58.2,1668.83,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
138,76,98,5.46,24.27,57.96,1349.56,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
178,63,125,7.16,39.12,33.18,369.26,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
119,57,28,6.01,12.4,47.35,1087.22,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
56,91,25,4.89,22.54,72.0,1659.71,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
89,30,94,7.93,20.71,80.39,1980.19,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
134,20,77,5.32,11.89,62.82,2461.89,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
148,65,126,7.17,33.05,76.75,2225.32,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
93,80,86,5.57,26.48,43.35,850.57,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
139,39,73,4.9,24.05,86.23,1662.8,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
131,99,122,7.69,22.42,66.26,1360.84,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
151,47,66,5.7,12.84,77.03,1020.5,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
90,68,83,7.93,26.41,56.2,2050.88,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
128,81,115,6.49,37.23,61.47,1595.01,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
52,80,116,6.02,13.19,85.18,1893.72,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
43,87,38,6.82,39.73,69.97,900.14,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
111,32,31,5.68,10.53,38.29,704.36,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
139,53,81,6.61,34.55,57.17,953.88,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
136,78,93,6.62,21.54,66.86,1848.97,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
120,79,127,5.17,29.19,86.33,2416.58,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
39,65,43,7.33,39.74,61.02,795.45,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
30,72,132,7.36,30.99,79.41,2488.2,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
176,37,96,7.78,24.31,59.52,474.98,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
161,19,145,6.97,19.36,85.98,808.13,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
133,49,141,7.64,34.22,38.65,1351.75,3,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
161,31,64,5.09,32.31,78.33,1007.12,3,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
104,42,61,7.07,37.28,61.2,1545.94,3,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
127,41,134,8.04,12.33,64.16,1831.2,3,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
41,29,123,7.89,22.91,37.91,1623.68,3,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
81,71,118,7.08,38.36,80.95,829.31,3,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
115,40,95,5.48,35.64,84.73,744.16,3,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
82,15,66,6.06,32.87,30.17,699.31,3,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
178,97,57,5.21,35.54,84.9,2529.6,3,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
71,51,52,7.15,36.11,74.64,469.86,3,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
75,42,37,7.47,34.11,88.71,2243.71,3,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
100,52,141,6.18,32.39,46.73,901.45,3,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
42,47,98,7.68,16.83,71.66,1021.44,3,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
96,87,58,6.12,27.3,58.51,1413.81,3,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
88,83,102,7.36,30.93,57.7,677.25,3,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
32,38,27,7.23,37.16,58.57,377.86,3,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
58,63,100,8.01,14.49,53.55,1596.57,3,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
32,54,34,5.86,12.41,65.29,2134.82,3,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
109,52,26,7.08,25.14,42.97,1488.07,3,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
72,79,107,8.02,14.53,85.63,2539.7,3,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
105,47,139,4.9,30.45,67.82,1529.26,3,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
69,81,26,6.22,25.09,87.95,2287.05,3,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
76,85,46,4.9,18.69,31.12,982.8,3,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
78,95,63,8.07,35.09,31.42,2721.87,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
74,43,126,7.74,10.96,80.09,1513.6,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
68,97,20,7.32,20.94,42.78,1601.28,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
89,53,136,5.26,18.73,31.74,2632.1,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
70,74,22,7.8,25.44,78.14,1638.75,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
64,23,31,7.82,27.03,37.83,1687.18,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
50,90,85,4.94,39.08,61.57,567.43,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
65,60,131,6.73,15.86,38.81,2310.43,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
119,52,128,7.15,28.13,72.35,2596.18,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
45,71,27,6.61,37.4,51.52,2742.58,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
110,74,101,8.19,14.88,32.44,2267.15,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
88,76,99,5.68,13.65,83.36,2676.44,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
127,15,127,5.93,26.09,42.32,2710.26,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
94,19,121,6.37,33.86,74.25,1292.48,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
78,70,102,8.16,25.17,69.51,1682.95,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
40,78,116,7.66,38.69,69.09,395.82,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
55,83,129,5.06,22.6,54.61,2305.08,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
61,55,35,6.44,39.92,61.44,1482.63,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
164,73,30,7.52,24.49,56.87,1398.85,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
60,38,130,6.91,32.22,34.0,672.58,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
123,60,113,5.31,14.09,81.62,2576.82,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
65,91,92,6.04,14.43,36.82,1083.16,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
48,73,35,8.08,31.22,37.69,944.44,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
36,77,128,7.88,34.0,73.74,2261.9,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
99,85,125,4.95,22.24,50.98,2057.85,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
174,55,92,5.16,33.84,78.1,500.03,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
157,61,127,5.32,22.78,49.38,474.67,3,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
101,82,90,5.47,25.19,43.91,2567.03,3,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
117,63,135,5.19,17.9,61.33,2628.26,3,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
167,46,109,7.72,10.52,81.69,546.55,3,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
178,48,121,5.7,16.8,82.74,2062.74,3,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
97,24,79,7.32,35.59,63.06,2782.94,3,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
87,93,52,6.25,26.86,83.15,1865.62,3,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
